First,178.2848834991455
,111.3290786743164
,111.25397682189941
,111.08779907226562
,110.29219627380371
,099.78294372558594
,101.23181343078613
,099.98893737792969
,101.06396675109863
,101.22895240783691
,097.01108932495117
,097.1212387084961
,097.01704978942871
,097.45573997497559
,097.63884544372559
,097.43499755859375
,098.08182716369629
,100.28219223022461
,099.68996047973633
,097.57089614868164
,097.05185890197754
,099.05505180358887
,097.58710861206055
,098.45089912414551
,099.0762710571289
,097.75495529174805
,096.73094749450684
,097.03898429870605
,097.45216369628906
,097.81384468078613
,098.21701049804688
Mean,100.09308656056722
Std. Dev.,4.548290796973554
